usaf,wban,name,country,state,call,lat,lon,elev,begin,end
123320,99999,CHORZEN,PL,,,52.233,18.217,83,19410101,19411231
123420,99999,INOWROCLAW,PL,,,52.817,18.333,83,20020601,20131231
123610,99999,KROSNIEWICE,PL,,,52.25,19.233,114,19410509,19421231
123650,99999,BRWINOW,PL,,,52.133,20.717,98,20050329,20050329
123720,99999,WARSZAWA BIELANY,PL,,,52.283,20.967,100,20011027,20030113
123740,99999,LEGIONOWO,PL,,,52.4,20.967,96,20000420,20040516
123766,99999,CEWICE,PL,,,54.417,17.767,151,20050228,20120403
123850,99999,SIEDLCE,PL,,,52.181,22.25,155,19730101,20180807
124030,99999,NOWE MIASTECZKO,PL,,,51.683,15.733,31,19360102,19420630
124060,99999,SZPROTAWA,PL,,,51.55,15.583,39,19390815,19431231
124150,99999,LEGNICA,PL,,,51.2,16.2,124,19370401,20180807
124180,99999,LESZNO,PL,,,51.833,16.533,92,19730101,20131231
124190,99999,JAROCIN,PL,,,51.967,17.55,120,19391113,19420630
124970,99999,WLODAWA,PL,,,51.55,23.533,179,19730101,20180807
125180,99999,OPOLE-NOWE,PL,,,50.633,17.783,57,19390907,19420630
125200,99999,KLODZKO,PL,,,50.433,16.617,357,19520102,20180807
125210,99999,OLAWA,PL,,,50.983,17.25,39,19390901,19420630
125230,99999,SWIDNICA,PL,,,50.85,16.483,75,19410114,19431231
125240,99999,STRZELCE OPOLSKIE,PL,,,50.517,18.3,69,19400201,19420630
125250,99999,BRZEG,PL,,,50.833,17.433,47,19380815,19430531
125310,99999,RADZIKOWICE,PL,,,50.5,17.3,62,19410101,19411231
125320,99999,ROZKOCHOW,PL,,,50.367,17.933,59,19430115,19431231
125700,99999,KIELCE-SUKOW,PL,,,50.817,20.7,261,19341002,20180807
125750,99999,TARNOW,PL,,,50.033,20.983,209,19391126,20180807
125770,99999,MIELEC,PL,,,50.3,21.45,170,19730108,19781026
125850,99999,SANDOMIERZ,PL,,,50.7,21.717,218,19400101,20180807
125990,99999,OSWIECIM,PL,,,50.033,19.217,73,19350101,19420630
126900,99999,LESKO,PL,,,49.467,22.35,422,19730101,20180807
126950,99999,PRZEMYSL,PL,,,49.8,22.767,280,19340330,20180807
127560,99999,SZECSENY,HU,,,48.117,19.517,153,20010705,20180807
127660,99999,JOSVAFO,HU,,,48.483,20.533,305,20010705,20180807
127860,99999,ZAHONY,HU,,,48.4,22.167,104,20010705,20180807
128050,99999,SOPRON,HU,,,47.683,16.6,239,19360601,20180807
128150,99999,MOSONMAGYAROVAR,HU,,,47.883,17.283,122,19961201,20180807
128310,99999,DOBOGOKO (MOUNT),HU,,,47.7,18.883,676,19340901,20020830
128460,99999,AGARD,HU,,,47.183,18.617,106,20010705,20180807
128470,99999,TAT,HU,,,47.75,18.6,109,20010805,20180807
128660,99999,POROSZLO,HU,,,47.65,20.633,92,20010705,20180807
128700,99999,EGER,HU,,,47.9,20.383,218,19360102,20180807
129150,99999,ZALAEGERSZEG/ANDRASHIDA,HU,,,46.867,16.8,180,19770909,20180807
129220,99999,SARMELLEK,HU,,,46.683,17.167,125,20010919,20180807
129250,99999,NAGYKANIZSA,HU,,,46.45,16.967,141,19730101,20180807
129410,99999,PECS/ARPADTETO,HU,,,46.133,18.25,440,19311001,20011007
130080,99999,KREDARICA,SI,,,46.383,13.85,2514,19730105,19960405
130140,99999,LJUBLJANA/BRNIK,SI,,,46.217,14.483,385,19730101,20070805
130200,99999,ROGLA,SI,,,46.45,15.333,1480,19920301,20011201
130210,99999,SMARTNO,SI,,,46.483,15.117,452,19730105,19960109
130230,99999,CELJE,SI,,,46.25,15.25,244,19910708,20050704
130240,99999,LISCA,SI,,,46.067,15.283,941,19861201,20000713
130250,99999,MARIBOU-MESTO,SI,,,46.533,14.867,157,19920301,19951231
130260,99999,MARIBOR,SI,,,46.483,15.683,265,19730101,20040924
130310,99999,MURSKA SOBOTA,SI,,,46.65,16.183,188,19910708,20020613
130670,99999,PALIC,RI,,,46.1,19.767,105,19730101,20180807
131060,99999,NOVA GORICA,SI,,,45.95,13.65,102,19830210,19960208
131110,99999,IL SISTRICA,SI,,,45.567,14.25,413,19920302,19960203
131120,99999,POSTOJNA,SI,,,45.767,14.2,533,19920302,19960101
131180,99999,KOCEVJE,SI,,,45.9,14.867,56,19920301,20020613
131200,99999,CRNOMELJ,SI,,,45.567,15.15,157,19920301,19960501
131280,99999,PUNTIJARKA (MOUNT),HR,,,45.9,15.967,988,19570101,19951231
131300,99999,ZAGREB/MAKSIMIR,HR,,,45.817,16.033,123,19730105,19951231
131310,99999,ZAGREB/PLESO,HR,,,45.733,16.067,106,19730101,19960507
131420,99999,DARUVAR,HR,,,45.6,17.233,161,19730102,19951231
131430,99999,BOGUS YUGOSLAVIAN,EG,,,28.867,31.333,103.6,19910701,19920802
131500,99999,SLAVONSKI BROD,HR,,,45.167,18,88,19570101,19970116
131680,99999,NOVI SAD RIMSKI SANCEVI,RI,,,45.333,19.85,87,19360801,20180807
131730,99999,ZRENJANIN,RI,,,45.367,20.417,82,19820101,20180807
131825,99999,CAMP BONDSTEEL AHP,KV,,,42.35,21.25,595,20061101,20120118
132080,99999,PULA,HR,,,44.867,13.85,32,19570101,19621231
132090,99999,PULA,HR,,,44.9,13.917,67,19730101,19960507
132160,99999,BARBAT NA RABU,HR,,,44.75,14.8,342,19360702,19391231
132180,99999,SENJ              &,SI,,,44.983,14.9,26,19820101,19951231
132230,99999,GOSPIC,HR,,,44.55,15.367,564,19820401,19951231
132340,99999,DRVAR,BK,,,44.383,16.4,485,19730102,19841115
132490,99999,ZENICA,SI,,,44.217,17.9,344,19890907,19950227
132600,99999,BANJA KOVILJACA,RI,,,44.517,19.167,125,19360102,19391231
132620,99999,LOZNICA,RI,,,44.55,19.233,122,19520101,20180807
132690,99999,VALJEVO,RI,,,44.317,19.917,177,19730102,20180807
132740,99999,BEOGRAD,RI,,,44.8,20.467,132,19520101,20180807
132750,99999,BEOGRAD/KOSUTNJAK,RI,,,44.767,20.417,203,19310101,20020104
132950,99999,NEGOTIN,RI,,,44.233,22.55,44,19730101,20180807
133330,99999,SPLIT/KASTEL STAFIL,HR,,,43.533,16.3,24,19610101,19960714
133490,99999,MOSTAR,BK,,,43.333,17.817,107.9,19570111,19590731
133510,99999,SJELASNICA,BK,,,43.717,18.267,2069.9,19570124,19590731
133630,99999,PLEVLJA,MJ,,,43.35,19.35,788,19360102,20180807
133670,99999,ZLATIBOR,RI,,,43.733,19.717,1029,19730101,20180807
133690,99999,SJENICA,RI,,,43.283,20,1039,19820401,20180807
133700,99999,POZEGA UZICKA,RI,,,43.833,20.033,312,19820101,20180807
133765,99999,KRALJEVO AIRPORT,RI,,,43.817,20.583,209,20100527,20100527
133770,99999,KRALJEVO,RI,,,43.733,20.683,221,19570101,19621231
133780,99999,KOPAONIK,RI,,,43.283,20.8,1713,19820401,20180807
133830,99999,KRUSEVAC,RI,,,43.567,21.35,167,19820101,20180807
133840,99999,CUPRIJA,RI,,,43.933,21.383,125,19730105,20180807
134320,99999,PALAGRUZA,SI,,,42.4,16.267,97,19910701,19960101
134520,99999,DUBROVNIK-CILIPI,HR,,,42.567,18.267,161,19730101,20030106
134590,99999,NIKSIC,MJ,,,42.767,18.95,647,19751023,20180807
134630,99999,PODGORICA-GRAD,MJ,,,42.433,19.283,50,20010916,20180807
134640,99999,ULCINJ,MJ,,,41.917,19.217,29,19970101,20081204
134650,99999,KOLASIN,MJ,,,42.833,19.533,945,19730105,20081204
134720,99999,PEC,RI,,,42.667,20.3,501.1,19570101,19621211
134740,99999,KOSOVSKA MITROVICA,KV,,,42.833,20.833,521,19360102,19391231
134830,99999,SXODJE,MK,,,41.983,21.467,241.1,19570101,19621231
134890,99999,VRANJE,RI,,,42.55,21.917,434,19791104,20180807
134910,99999,SKOPJE,MK,,,42.517,22.283,1176,19940107,19960219
134920,99999,POPOVA SAPKA,MK,,,41.017,20.883,1750,20020914,20130228
135620,99999,ULCINJ,MJ,,,41.917,19.217,29,19520101,20021222
135750,99999,POZARANE-PGC,MK,,,41.85,20.867,885,20010725,20180807
135800,99999,PRETOR-PGC,MK,,,40.983,21.067,910,20011113,20180807
135810,99999,TOPOLCANI-PGC,MK,,,41.217,21.467,-999.9,20010730,20180807
135850,99999,PRILEP,MK,,,41.333,21.567,674,19360102,20180807
135880,99999,SKOPJE-ZAJCEV RID,MK,,,42.017,21.4,301,20011113,20180807
135890,99999,KUMANOVO,MK,,,42.133,21.717,338,20151212,20151212
135910,99999,STIP,MK,,,41.75,22.183,327,19730102,20180807
135930,99999,POZAR-PGC,MK,,,41.3,22.417,1030,20011113,20161114
135970,99999,GEVGELIJA,MK,,,41.15,22.5,59,20010705,20180807
136190,99999,PESHKOPI,AL,,,41.683,20.433,653,19730106,20180807
136250,99999,GJIROKASTRA,AL,,,40.083,20.15,194,19560101,20180807
136290,99999,KORCA,AL,,,40.6,20.767,899,19560101,20180807
140060,99999,VOGEL,SI,,,46.267,13.833,1535,19960101,20180807
140150,99999,LJUBLJANA/BEZIGRAD,SI,,,46.067,14.517,298,19360701,20180807
140210,99999,SLOVENJ GRADEC,SI,,,46.483,15.117,444,19960101,20180807
140250,99999,MARIBOR/TABOR,SI,,,46.533,15.65,278,19960101,20010414
141110,99999,ILIRSKA BISTRICA,SI,,,45.567,14.25,413,19960101,20080821
141180,99999,KOCEVJE,SI,,,45.65,14.85,467,19960201,20180807
141210,99999,NOVO MESTO,SI,,,45.8,15.183,220,19960201,20180807
141220,99999,CERKLJE OB KRKI,SI,,,45.9,15.517,161.6,20061010,20180807
142160,99999,RIJEKA/KOZALA,HR,,,45.333,14.45,125,19960201,20180807
142190,99999,PARG,HR,,,45.6,14.633,863,19960201,20180807
142320,99999,KARLOVAC,HR,,,45.5,15.567,111,19960201,20180807
142350,99999,PUNTIJARKA,HR,,,45.917,15.967,988,19520101,20180807
142480,99999,KRIZEVCI,HR,,,46.033,16.55,146,19960117,20180807
142530,99999,BJELOVAR,HR,,,45.917,16.867,142.4,19960201,20180807
142580,99999,DARUVAR,HR,,,45.6,17.233,161,19960201,20180807
143080,99999,PAZIN,HR,,,45.233,13.933,293,19960201,20180807
143210,99999,RAB,HR,,,44.75,14.767,19.9,19960201,20180807
143240,99999,ZAVIZAN,HR,,,44.817,14.983,1597,19960201,20180807
143280,99999,OGULIN,HR,,,45.267,15.233,328,19960201,20180807
143300,99999,GOSPIC,HR,,,44.55,15.367,565,19960201,20180807
144540,99999,MAKARSKA,HR,,,43.283,17.017,49,19960201,20180807
144720,99999,DUBROVNIK/GORICA,HR,,,42.65,18.083,53,19960201,20180807
145370,99999,SANSKI MOST,BK,,,44.767,16.7,158,20010705,20180807
145430,99999,JAJCE,BK,,,44.35,17.267,431,20010705,20180801
146480,99999,MOSTAR,BK,,,43.35,17.8,108,20010705,20180807
146500,99999,IVAN SEDLO,BK,,,43.767,18.033,972,20010705,20180807
146520,99999,BJELASNICA,BK,,,43.717,18.267,2070,19991029,20180807
146540,99999,SARAJEVO-BJELAVE,BK,,,43.867,18.433,638,19981012,20180807
146570,99999,NEUM,BK,,,42.917,17.6,14,20080721,20180525
150000,99999,DARABANI,RO,,,48.2,26.583,260,19861201,20180807
150010,99999,AVRAMENI,RO,,,48.017,26.95,240,19730721,20020805
150030,99999,BOGUS ROMANIAN,RO,,,52.233,0.467,86.9,19851201,20020927
150070,99999,RADAUTI,RO,,,47.833,25.9,391,19730721,20180807
150105,99999,BAIA MARE/MAGHERUSI,RO,,,47.667,23.667,152,19730621,19900127
150150,99999,OCNA SUGATAG,RO,,,47.733,23.95,503,19740316,20180807
150200,99999,BOTOSANI,RO,,,47.733,26.65,163,19570901,20180807
150320,99999,RODNEI MOUNTAIN RNG,RO,,,47.583,24.667,2303,19740315,20020601
150410,99999,RAUSENI,RO,,,47.567,27.2,61,19730721,20020802
150420,99999,SACUIENI,RO,,,47.35,22.1,113,19730802,20180807
150440,99999,SUPURU DE JOS,RO,,,47.45,22.783,161,19730721,20180807
150470,99999,TARGU LAPUS,RO,,,47.433,23.867,365,19870701,20180807
150520,99999,RARAU,RO,,,47.45,25.567,1574,19660102,20040903
150690,99999,POIANA STAMPEI,RO,,,47.317,25.133,920,19730802,20180807
150850,99999,BISTRITA,RO,,,47.15,24.517,367,19660102,20180807
150890,99999,CEAHLAU,RO,,,47.05,25.967,554,19740319,20020925
150940,99999,BARNOVA,RO,,,47.017,27.583,400,20120329,20180807
150990,99999,HUEDIN,RO,,,46.85,23.033,561,19830301,20180807
151130,99999,NEGRESTI,RO,,,46.85,27.45,131,19730721,20180807
151170,99999,HOLOD,RO,,,46.783,22.117,165,19740316,20180807
151230,99999,SARMASU,RO,,,46.75,24.167,398,19730722,20180807
151270,99999,JOSENI,RO,,,46.7,25.517,751,19730721,20180807
151320,99999,PLOPANA,RO,,,46.683,27.233,251,19730721,20080211
151340,99999,HUSI,RO,,,46.683,28.067,98,19830301,20020601
151380,99999,DUMBRAVITA DE CODRU,RO,,,46.633,22.167,586,19840101,20180807
151480,99999,BUCIN,RO,,,46.65,25.3,1279,19830301,20180807
151540,99999,VASLUI,RO,,,46.65,27.717,117,19740316,20180807
151580,99999,ZARAND,RO,,,46.4,21.65,112,19830301,20040525
151680,99999,ODORHEIUL SECUIESC,RO,,,46.3,25.3,525,19730802,20180807
151700,99999,MIERCUREA CIUC,RO,,,46.367,25.733,662,19660102,20180807
151740,99999,ONCESTI,RO,,,46.467,27.25,204,19730721,20020802
151820,99999,GURAHONT,RO,,,46.267,22.333,177,19730721,20180807
151890,99999,DUMBRAVENI,RO,,,46.233,24.6,319,19730105,20180807
151990,99999,SANNICOLAU MARE,RO,,,46.067,20.6,86.2,19730802,20180807
152060,99999,TEBEA,RO,,,46.167,22.726,264,19730802,20180807
152080,99999,ALBA IULIA,RO,,,46.067,23.567,247,19830301,20180807
152090,99999,BLAJ,RO,,,46.183,23.933,334,19730105,20180807
152120,99999,HOMOROD,RO,,,46.05,25.267,451,19840902,20020930
152150,99999,BARAOLT,RO,,,46.083,25.6,509,19730721,20180807
152300,99999,DEVA,RO,,,45.867,22.9,231,19520101,20180807
152310,99999,SEBES ALBA,RO,,,45.967,23.533,272.2,19730721,20180807
152350,99999,FAGARAS,RO,,,45.833,24.933,429,19660505,20180807
152410,99999,TULNICI,RO,,,45.917,26.667,563,19730721,20020930
152620,99999,LACAUTI,RO,,,45.817,26.383,1785,19730721,20180807
152640,99999,FOCSANI,RO,,,45.7,27.2,59,19830301,20180807
152650,99999,TECUCI,RO,,,45.85,27.417,61,19360102,20180807
152670,99999,RAUTI,RO,,,45.667,20.933,80,19730721,20020909
152730,99999,PICLISA,RO,,,45.567,22.883,381,19730721,20020607
152840,99999,PENTELEU,RO,,,45.6,26.417,1626,19880101,20180807
152850,99999,BISOCA,RO,,,45.55,26.7,833,19840401,20180807
152980,99999,COZIA PASS (AUT),RO,,,45.25,24.25,1640,19740318,20030221
153000,99999,BRASOV-GHIMBAV,RO,,,45.7,25.533,538,19730721,20180807
153010,99999,FUNDATA,RO,,,45.433,25.267,1383,19730721,20180807
153100,99999,GALATI,RO,,,45.483,28.033,71,19350702,20180807
153150,99999,SEMENIC,RO,,,45.183,22.05,1433,19730721,20180807
153160,99999,CUNTU,RO,,,45.3,22.517,1450,19730721,20180807
153200,99999,PARANG,RO,,,45.383,23.467,1550,19730720,20180807
153240,99999,CAMPULUNG MUSCEL,RO,,,45.283,25.033,680,19740315,20180807
153250,99999,SINAIA-1500,RO,,,45.35,25.5,1510,19730721,20180807
153280,99999,PATARLAGELE,RO,,,45.317,26.367,291,19740315,20180807
153380,99999,ORAVITA,RO,,,45.033,21.683,310,19730108,20180807
153450,99999,MORARESTI,RO,,,45,24.533,550,19730728,20180807
153460,99999,RAMNICU VALCEA,RO,,,45.1,24.367,239,19370316,20180807
153560,99999,VIZIRU,RO,,,45.017,27.7,20,19730721,20010401
153690,99999,TARGU LOGRESTI,RO,,,44.883,23.7,265,19730721,20180807
153730,99999,PITESTI,RO,,,44.85,24.817,315,19660202,20180807
153750,99999,TARGOVISTE,RO,,,44.933,25.433,297.7,19730105,20180807
153770,99999,PLOIESTI,RO,,,44.95,26,177,19660105,20180807
153880,99999,MOLDOVA VECHE,RO,,,44.717,21.633,83,19740315,20180807
154020,99999,URZICENI,RO,,,44.717,26.65,61,19730721,20180807
154100,99999,DROBETA TURNU SEVERIN,RO,,,44.633,22.633,80,19360101,20180807
154160,99999,STOLNICI,RO,,,44.567,24.8,210,19730721,20180807
154190,99999,TITU,RO,,,44.65,25.583,160,19740315,20180807
154240,99999,FUNDULEA,RO,,,44.467,26.517,67,19730721,20120531
154340,99999,SLATINA,RO,,,44.433,24.35,173,19830401,20180807
154360,99999,BOGUS ROMANIAN,RO,,,0,0,159,19850501,20020604
154430,99999,DOR MARUNT,RO,,,44.45,26.917,40,19830401,20020614
154450,99999,CERNAVODA,RO,,,44.35,28.05,88,19850801,20180807
154630,99999,BOGUS ROMANIAN,RO,,,0,0,49,19840102,20020618
154650,99999,BAILESTI,RO,,,44.017,23.333,58,19730721,20180807
154740,99999,BOGUS ROMANIAN,RO,,,0,0,93,19890201,20020930
154750,99999,OLTENITA,RO,,,44.067,26.633,16,19831201,20180807
154820,99999,CALAFAT,RO,,,43.983,22.95,63,19730105,20180807
154900,99999,TURNU-MAGURELE,RO,,,43.75,24.883,31,19361201,20180807
154980,99999,ZIMNICEA,RO,,,43.667,25.35,34,19830401,20180807
155030,99999,GRAMADA,BU,,,43.833,22.667,253,19730305,19910707
155050,99999,VRATZA,BU,,,43.2,23.533,310,19730305,20180430
155140,99999,ORYAHOVO,BU,,,43.683,23.967,31,19660111,20180716
155250,99999,LOVETCH,BU,,,43.15,24.7,221,19751101,20180807
155260,99999,PLEVEN,BU,,,43.417,24.6,71,19520803,20020918
155280,99999,PLEVEN,BU,,,43.4,24.6,160,20010915,20180716
155300,99999,VELIKO TARNOVO,BU,,,43.083,25.65,218,19360701,20180716
155330,99999,SVICHTOV,BU,,,43.617,25.35,26,19530301,20180430
155460,99999,SAMOUIL,BU,,,43.517,26.75,475,19730305,19801004
155500,99999,SILISTRA,BU,,,44.117,27.267,16,19530801,20180430
155560,99999,LJUBEN KARAVELOVO,BU,,,43.233,27.817,62,19730101,19750514
156000,99999,MOURGASH,BU,,,42.833,23.667,1692,19730305,20180807
156050,99999,DRAGOMAN,BU,,,42.933,22.933,716,19730305,20180430
156090,99999,SOFIA/VRAZHDEBNA,BU,,,42.7,23.417,531,19730101,19750514
156091,99999,SOFIA (OBSERVATORY),BU,,,42.817,23.383,595,19750515,19900208
156150,99999,MUSSALA (TOP/SOMMET),BU,,,42.183,23.583,2927,19350102,20180807
156260,99999,PLOVDIV,BU,,,42.067,24.85,156,20040831,20180716
156310,99999,KAZANLUK,BU,,,42.617,25.4,387,19360701,19390930
156610,99999,ACHTOPOL,BU,,,42.1,27.85,19,19730305,20180430
157120,99999,SANDANSKI,BU,,,41.55,23.267,207,19520101,20180807
157260,99999,ROJEN,BU,,,41.883,24.733,1750,20010915,20180430
157300,99999,KURDJALI,BU,,,41.65,25.383,331,19570627,20180807
160100,99999,VIPITENO,IT,,,46.883,11.35,942,20040216,20051016
160180,99999,SOPRABOLZANO,IT,,,46.533,11.417,1298,19730226,19760101
160230,99999,TRENTO,IT,,,46.017,11.117,190,20070605,20180720
160580,99999,BOUSSON,IT,,,44.933,6.817,1400,20050727,20180708
160670,99999,GALLARATE,IT,,,45.65,8.817,238,20061024,20120531
160730,99999,MONTE BISBINO,IT,,,45.867,9.067,1323,20060201,20080801
160810,99999,MILANO/LINATE,IT,,,45.467,9.267,108,20050727,20180807
160890,99999,DESENZANO,IT,,,45.467,10.55,65,20050727,20180807
160903,99999,PADOVA (CIV/IT-AFB),IT,,,45.4,11.85,13,19820625,19901115
161160,99999,GOVONE,IT,,,44.8,8.1,315,19730101,20010713
161170,99999,CUNEO LEVALDIGI,IT,,,44.533,7.617,386,19730620,20120531
161230,99999,CHIAVARI,IT,,,44.317,9.333,30,20050727,20180807
161280,99999,MODENA,IT,,,44.65,10.95,33,20050727,20160130
161300,99999,PARMA,IT,,,44.817,10.283,51,19660101,20160516
161350,99999,PASSO PORRETTA,IT,,,44.033,11,1314,20050727,20090206
161360,99999,PASSO PORRETTA,IT,,,44.017,11,1314,19730101,20090531
161420,99999,RIFREDO MUGELLO,IT,,,44.05,11.383,887,19441202,20050124
161500,99999,IMPERIA,IT,,,43.867,8.033,60,19851201,20120531
161550,99999,ISOLA CAPRAIA,IT,,,43.033,9.817,27,20070717,20081113
161650,99999,VOLTERRA,IT,,,43.4,10.883,575,20050727,20060927
161710,99999,FIRENZE,IT,,,43.783,11.217,18,20050727,20180623
161740,99999,SIENA,IT,,,43.317,11.35,322,19441004,19781104
161780,99999,FRONTONE,IT,,,43.517,12.717,574,20051017,20120531
161800,99999,PERUGIA,IT,,,43.133,12.383,493,19650204,20050317
161820,99999,PERUGIA S. EGIDIO,IT,,,43.1,12.5,205,20050727,20120531
161900,99999,ANCONA,IT,,,43.617,13.533,142,19490403,20180807
161920,99999,LORETO,IT,,,43.433,13.583,197,20050727,20180427
162170,99999,ORTE,IT,,,42.483,12.333,75,20050727,20120531
162180,99999,VITERBO,IT,,,42.433,12.05,310,20050727,20180522
162230,99999,VIGNA DI VALLE,IT,,,42.083,12.217,266,20050727,20080523
162281,99999,GRAN SASSO MTN RNG,IT,,,42.45,13.55,2138,19850118,19900125
162290,99999,GRAN SASSO MTN RNG,IT,,,42.45,13.7,2138,20030725,20050511
162380,99999,ROMA/CENTOCELLE,IT,,,41.867,12.567,53,20050727,20120531
162400,99999,ROME,IT,,,41.9,12.483,95,19280101,20040826
162460,99999,FROSINONE,IT,,,41.633,13.3,186,20050727,20090206
162470,99999,LATINA,IT,,,41.55,12.9,26,20050727,20180621
162620,99999,TREVICO,IT,,,41.05,15.233,1093,20050727,20120531
162810,99999,PONZA,IT,,,40.917,12.95,185,20050831,20081003
162920,99999,PONTECAGNANO,IT,,,40.617,14.917,39,19730101,20090206
162950,99999,CAPRI,IT,,,40.55,14.2,161,20050728,20060529
163140,99999,MATERA,IT,,,40.65,16.7,498,20050727,20180807
163180,99999,MARTINA FRANCA,IT,,,40.633,17.217,414,19730915,20180807
163300,99999,TARANTO,IT,,,40.467,17.233,22,19310104,19391231
163360,99999,BONIFATI,IT,,,39.583,15.9,485,20060201,20120531
163450,99999,MONTE SCURO,IT,,,39.333,16.4,1677,20061024,20120531
163510,99999,CROTONE,IT,,,39,17.083,155,20050727,20120531
163650,99999,CATANZARO,IT,,,38.9,16.6,358,20060711,20180807
164010,99999,USTICA,IT,,,38.7,13.183,243,20051017,20120529
164090,99999,PALERMO BOCCADIFALCO,IT,,,38.117,13.317,123,20060710,20170920
164150,99999,ISOLA SALINA,IT,,,38.567,14.85,46,19840501,20180807
164350,99999,PRIZZI,IT,,,37.717,13.433,1035,20050727,20160205
164540,99999,GELA,IT,,,37.083,14.217,65,20050727,20170526
164650,99999,MEZZO GREGORIO,IT,,,36.967,14.95,639,20050727,20180807
164690,99999,CAPO SPARTIVENTO,IT,,,37.933,16.05,118,19740601,20180807
164710,99999,PANTELLERIA,IT,,,36.817,11.967,185,20050727,20090206
165240,99999,MACOMER SA' CRABARZA,IT,,,40.267,8.767,586,19730101,20090206
165320,99999,MONTE LIMBARA,IT,,,40.85,9.167,1363,20050727,20170409
165370,99999,FONNI,IT,,,40.117,9.25,992,20050727,20080221
165440,99999,MOUNT SERPEDDI,IT,,,39.367,9.3,1067,19730101,19780812
165840,99999,BARI PALESE,IT,,,41.133,16.767,46,20070822,20170810
166000,99999,ORESTIAS,GR,,,41.817,26.517,48,19600701,19780930
166100,99999,KOMOTINI,GR,,,41.117,25.4,31,19651204,20031017
166181,99999,EDESSA,GR,,,40.814,22.046,314,20171207,20180807
166560,99999,ARTA,GR,,,39.167,21,42,19661104,19700514
166610,99999,VOLOS / AIRPORT,GR,,,39.367,22.95,27,19651204,19700526
166750,99999,LAMIA,GR,,,38.883,22.433,13.8,19321101,20180807
166830,99999,KIMI,GR,,,38.633,24.1,221,19640101,19710321
166931,99999,DESFINA,GR,,,38.417,22.529,764.7,20171207,20180807
167040,99999,CHIOS DODECANESE IS,GR,,,38.367,26.15,61,19570101,19710318
167110,99999,TRIPOLIS,GR,,,37.517,22.35,666,19491001,19591231
167210,99999,SAMOS ISLAND,GR,,,37.75,26.867,48,19570101,19810211
167211,99999,SAMOS ISLAND,GR,,,37.75,26.8,48,19491002,19561231
167240,99999,KALAMATA,GR,,,37.033,22.1,4.9,19600701,19710318
167320,99999,NAXOS,GR,,,37.1,25.367,9.8,19381010,20180807
167380,99999,MILOS,GR,,,36.733,24.433,168.4,19321101,20180807
167400,99999,KOS ISLAND,GR,,,36.8,27.1,125,19670318,19710318
167410,99999,EL VENIZELOS,GR,,,37.917,23.933,73.5,20090915,20180807
167471,99999,KHANIA,GR,,,35.517,24.033,63,19491001,19561231
167500,99999,TAVRONITIS BEACH,GR,,,35.533,23.817,25,19410809,20091117
167600,99999,KASTELI (AIRPORT),GR,,,35.183,25.317,336,20090323,20180807
170260,99999,SINOP,TU,,,42.033,35.167,32,19570701,20180807
170340,99999,GIRESUN,TU,,,40.917,38.383,37,19730101,20180807
170420,99999,HOPA,TU,,,41.4,41.433,33,19630103,20180807
170450,99999,ARTVIN,TU,,,41.183,41.817,628,20010912,20180807
170590,99999,KUMKOY,TU,,,41.25,29.033,30,19730101,20180807
170610,99999,SARIYER,TU,,,41.133,29.067,58,19510101,20180807
170620,99999,ISTANBUL/GOZTEPE,TU,,,40.9,29.15,33,19990603,20070509
170640,99999,ISTANBUL BOLGE (KARTAL),TU,,,40.9,29.15,18,20140218,20180807
